Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Visibility (km),Pressure (millibars),Summary_Breezy,Summary_Breezy and Dry,Summary_Breezy and Foggy,Summary_Breezy and Mostly Cloudy,Summary_Breezy and Overcast,Summary_Breezy and Partly Cloudy,Summary_Clear,Summary_Dangerously Windy and Partly Cloudy,Summary_Drizzle,Summary_Dry,Summary_Dry and Mostly Cloudy,Summary_Dry and Partly Cloudy,Summary_Foggy,Summary_Humid and Mostly Cloudy,Summary_Humid and Overcast,Summary_Humid and Partly Cloudy,Summary_Light Rain,Summary_Mostly Cloudy,Summary_Overcast,Summary_Partly Cloudy,Summary_Rain,Summary_Windy,Summary_Windy and Dry,Summary_Windy and Foggy,Summary_Windy and Mostly Cloudy,Summary_Windy and Overcast,Summary_Windy and Partly Cloudy,Wx,Wy,Day sin,Day cos,Year sin,Year cos
2016-01-05 20:00:00.000 +0100,1,-1.183333333333333,-2.9611111111111104,0.93,3.3971,1006.61,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1.5721548605819824,4.838595132303224,-0.9659258262921053,0.2588190450911871,0.07967899105110368,0.9968205748203023
2016-01-05 21:00:00.000 +0100,1,-1.183333333333333,-3.5388888888888896,0.96,3.864,1006.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.7809143786715034,6.360037230487262,-0.8660254037856683,0.4999999999978699,0.08039347394364108,0.9967632062567683
2016-01-05 22:00:00.000 +0100,1,-1.2833333333333323,-3.888888888888889,0.93,5.1359,1006.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.7337480007536195,6.981145896727131,-0.7071067811920188,0.7071067811810764,0.08110791553186415,0.9967053255792686
2016-01-05 23:00:00.000 +0100,1,-1.6944444444444449,-5.627777777777776,0.96,5.8604,1006.12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.586700000000001,9.676448246645046,-0.4999999999986691,0.8660254037852069,0.08182231544870931,0.9966469328175408
2016-01-06 00:00:00.000 +0100,1,-1.2388888888888892,-5.1,0.92,5.8604,1007.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.635000000000001,9.760106300650621,-0.25881904510613446,0.9659258262881002,0.08253667332713431,0.9965880280015859
2016-01-06 01:00:00.000 +0100,1,-1.2444444444444436,-5.605555555555556,0.93,5.2647,1005.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.017930240124825,12.41981316869303,-9.019027698038773e-12,1.0,0.08325098880011854,0.9965286111616677
2016-01-06 02:00:00.000 +0100,1,-1.6722222222222232,-6.199999999999999,0.96,5.9087000000000005,1006.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.376803902314984,9.020418013202079,0.25881904510276715,0.9659258262890025,0.08396526150066319,0.9964686823283133
2016-01-06 03:00:00.000 +0100,1,-1.211111111111111,-5.633333333333334,0.96,5.9248,1006.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6.866650000000002,11.89338667779283,0.49999999999565004,0.8660254037869499,0.08467949106179137,0.9964082415323128
2016-01-06 04:00:00.000 +0100,1,-1.1444444444444437,-4.922222222222222,0.96,5.5223,1006.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.490100000000002,9.509132138633893,0.707106781179264,0.7071067811938313,0.08539367711654844,0.9963472888047191
2016-01-06 05:00:00.000 +0100,1,-1.211111111111111,-5.655555555555555,0.93,4.8461,1005.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.46185967200609,9.094355865769309,0.8660254037839252,0.5000000000008891,0.08610781929805865,0.9962858241768437
2016-01-06 06:00:00.000 +0100,1,-1.211111111111111,-4.622222222222223,0.93,3.9284,1005.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.338322742858252,6.157583906992202,0.9659258262874367,0.2588190451086105,0.08682191723929897,0.9962238476802752
2016-01-06 07:00:00.000 +0100,1,-1.1722222222222218,-4.816666666666667,0.93,2.9946,1005.66,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.016655097240108,6.726772335369633,0.9999999999999999,1.1582371849633294e-11,0.08753597057343894,0.9961613593468509
2016-01-06 08:00:00.000 +0100,1,-2.177777777777779,-7.2555555555555555,0.96,2.9624,1005.74,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.747806874916447,7.937299999999998,0.9659258262896658,-0.2588190451002912,0.08824997893361441,0.9960983592086758
2016-01-06 09:00:00.000 +0100,1,-1.161111111111111,-5.894444444444444,0.93,5.892600000000001,1005.63,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.165575438404023,7.910675807773487,0.8660254037882317,-0.4999999999934301,0.08896394195298438,0.9960348472981183
2016-01-06 10:00:00.000 +0100,1,-0.9555555555555548,-5.027777777777778,0.93,4.7012,1005.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11.22090608052206,5.232394436785427,0.7071067811956437,-0.7071067811774513,0.08967785926473107,0.9959708236478089
2016-01-06 11:00:00.000 +0100,1,-1.1388888888888893,-5.255555555555556,0.93,2.9785000000000004,1005.43,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.978986877799982,9.508986276880186,0.500000000003109,-0.8660254037826436,0.09039173050206022,0.9959062882906417
2016-01-06 12:00:00.000 +0100,1,-0.0499999999999999,-3.6666666666666674,0.86,3.8962,1003.87,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,10.491390116890255,4.027267343400177,0.2588190451110865,-0.9659258262867733,0.09110555529820125,0.9958412412597734
2016-01-06 13:00:00.000 +0100,1,-0.0499999999999999,-3.9,0.93,3.1395,1003.58,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.50209948493235,6.310297997605475,-4.0619922713903947e-13,-0.9999999999999999,0.0918193332864074,0.9957756825886237
2016-01-06 14:00:00.000 +0100,1,-0.0944444444444453,-4.072222222222221,0.93,3.4454,1002.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,11.084692155738923,6.399749999999999,-0.2588190450978151,-0.9659258262903293,0.09253306409995603,0.9957096123108752
2016-01-06 15:00:00.000 +0100,1,-0.0944444444444453,-4.022222222222221,0.93,2.5116,1002.46,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.723902995951859,4.5003847103898815,-0.4999999999912102,-0.8660254037895133,0.09324674737214866,0.995643030460473
2016-01-06 16:00:00.000 +0100,0,0.0277777777777761,-3.7055555555555566,0.93,1.8193,1002.53,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.312238279672078,7.275517918513432,-0.7071067811859285,-0.7071067811871666,0.0939603827363113,0.9955759370716257
2016-01-06 17:00:00.000 +0100,1,-0.0944444444444453,-4.322222222222223,0.93,1.449,1001.66,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.076661033946303,5.019659869281021,-0.866025403781362,-0.500000000005329,0.09467396982579453,0.9955083321788042
2016-01-06 18:00:00.000 +0100,1,-0.0499999999999999,-4.8055555555555545,0.92,1.7549,1000.74,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.85733033426822,6.087058807001699,-0.9659258262861099,-0.2588190451135625,0.09538750827397374,0.9954402158167422
2016-01-06 19:00:00.000 +0100,1,-0.0111111111111108,-4.177777777777777,0.93,2.737,999.92,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.807932330214685,5.1747405601287255,-0.9999999999999999,-2.1571449244554795e-12,0.09610099771430591,0.995371588020431
2016-01-06 20:00:00.000 +0100,1,-0.0499999999999999,-4.572222222222223,0.93,1.8998,999.66,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.675179658813532,5.341328578316969,-0.9659258262909929,0.2588190450953391,0.09681443778010344,0.9953024488251409
2016-01-06 21:00:00.000 +0100,1,-0.0222222222222217,-4.772222222222222,0.96,1.8998,998.89,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.946019959164392,5.803876620150604,-0.866025403790795,0.49999999998899025,0.09752782810487384,0.9952327982663884
2016-01-06 22:00:00.000 +0100,0,0.0333333333333345,-5.0,0.93,2.9463000000000004,998.29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18.503257429020472,3.2626235157306542,-0.7071067811889792,0.707106781184116,0.09824116832209362,0.9951626363799586
2016-01-06 23:00:00.000 +0100,1,0.0,-4.261111111111112,0.93,1.8998,998.37,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.079599483264941,2.482613266468571,-0.5000000000075487,0.8660254037800802,0.09895445806526501,0.995091963201899
2016-01-07 00:00:00.000 +0100,1,-0.0222222222222217,-3.511111111111111,0.96,1.2880000000000005,997.99,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.622390565432585,-1.6824213846146776,-0.25881904510198245,0.9659258262892128,0.09966769696791616,0.9950207787685197
2016-01-07 01:00:00.000 +0100,0,0.0111111111111128,-3.627777777777778,0.97,1.6261,997.31,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.28786766197141,-1.5864063432235989,-4.720489076049998e-12,1.0,0.10038088466360137,0.9949490831163936
2016-01-07 02:00:00.000 +0100,1,0.0,-3.494444444444444,0.96,1.4168,997.29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.588812427849952,-2.058256633126788,0.25881904509286313,0.9659258262916561,0.10109402078590124,0.9948768762823565
2016-01-07 03:00:00.000 +0100,1,0.0,-4.272222222222222,0.96,1.4329,997.12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.479984614435935,-4.906313158021049,0.4999999999993727,0.8660254037848006,0.10180710496842287,0.9948041583035067
2016-01-07 04:00:00.000 +0100,0,0.0500000000000019,-4.022222222222221,0.97,2.0286,997.09,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.813044139618867,-6.2811069856687105,0.7071067811823034,0.7071067811907917,0.1025201368448,0.9947309292172045
2016-01-07 05:00:00.000 +0100,1,-0.0222222222222217,-4.21111111111111,1.0,3.880100000000001,997.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.971446519880072,-4.9792718013672745,0.8660254037787986,0.5000000000097687,0.10323311604869334,0.9946571890610738
2016-01-07 06:00:00.000 +0100,1,-0.0222222222222217,-3.588888888888889,1.0,2.9785000000000004,997.24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.480870362875851,-5.696681635157638,0.9659258262885493,0.2588190451044584,0.10394604221379057,0.9945829378730004
2016-01-07 07:00:00.000 +0100,0,0.0277777777777761,-3.9555555555555566,0.99,2.0447,997.81,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.33084881534239,-9.928319005043518,0.9999999999999999,7.283833227644516e-12,0.10465891497380667,0.9945081756911328
2016-01-07 08:00:00.000 +0100,1,0.0,-4.75,1.0,1.932,998.51,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.928417824846665,-13.023981204131623,0.9659258262923197,-0.2588190450903871,0.10537173396248402,0.9944329025538823
2016-01-07 09:00:00.000 +0100,1,0.0,-4.155555555555556,1.0,1.9803,999.29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.88275,-11.921272695794688,0.8660254037860824,-0.4999999999971528,0.1060844988136492,0.9943571184999163
2016-01-07 10:00:00.000 +0100,0,0.0777777777777781,-4.0,0.99,2.1413,999.76,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.141033029027395,-11.42804172937515,0.7071067811926043,-0.7071067811804909,0.10679720916098699,0.9942808235681829
2016-01-07 11:00:00.000 +0100,1,0.0,-5.405555555555556,1.0,2.0286,1000.07,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.6421,-18.432657899228744,0.49999999999938627,-0.8660254037847929,0.10750986463837976,0.9942040177978748
2016-01-07 12:00:00.000 +0100,0,0.0222222222222217,-5.800000000000001,1.0,2.0286,999.91,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.386436520388381,-23.041544969456716,0.25881904510693443,-0.9659258262878858,0.10822246487968157,0.9941267012284529
2016-01-07 13:00:00.000 +0100,0,0.0888888888888869,-5.511111111111112,0.99,3.4293,1000.37,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.140609319361989,-19.42903629737257,9.847177379239034e-12,-0.9999999999999999,0.10893500951877483,0.9940488738996408
2016-01-07 14:00:00.000 +0100,0,0.0722222222222236,-5.911111111111111,0.99,3.6547,1000.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8.876517183759733,-24.38803052578084,-0.2588190451019672,-0.9659258262892167,0.1096474981895705,0.9939705358514245
2016-01-07 15:00:00.000 +0100,0,0.0722222222222236,-5.161111111111111,0.99,8.8872,1000.86,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.235233880549871,-18.848428662722608,-0.4999999999949329,-0.8660254037873641,0.11035993052600834,0.993891687124052
2016-01-07 16:00:00.000 +0100,0,0.038888888888889,-4.283333333333334,0.99,7.905100000000001,1001.22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,5.494392366290523,-13.599098313316526,-0.7071067811786783,-0.7071067811944168,0.11107230616205704,0.993812327758034
2016-01-07 17:00:00.000 +0100,0,0.0055555555555544,-4.483333333333333,0.99,6.118,1001.72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.692293441001383,-15.26875484502718,-0.8660254037835111,-0.5000000000016063,0.1117846247317144,0.9937324577941437
2016-01-07 18:00:00.000 +0100,1,-0.0666666666666672,-4.377777777777776,1.0,6.118,1002.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,4.9503653524813895,-13.601017023993164,-0.9659258262872223,-0.2588190451094104,0.11249688586900757,0.9936520772734162
2016-01-07 19:00:00.000 +0100,1,-2.077777777777777,-2.077777777777777,0.99,7.905100000000001,1003.44,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.985245811456031,-1.5872833537790965,-0.9999999999999999,-1.2410521530833554e-11,0.11320908920799316,0.9935711862371495
2016-01-07 20:00:00.000 +0100,1,-2.883333333333334,-7.066666666666666,1.0,6.118,1003.82,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.432582680632352,-9.800638590321213,-0.9659258262898802,0.2588190450994912,0.11392123438275754,0.9934897847269032
2016-01-07 21:00:00.000 +0100,1,-4.016666666666668,-7.361111111111111,1.0,0.5796,1004.4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.8809989329279295,-5.1122743775056305,-0.8660254037886457,0.49999999999271294,0.11463332102741691,0.9934078727844998
2016-01-07 22:00:00.000 +0100,1,-3.427777777777779,-6.0,0.97,3.815700000000001,1004.67,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-2.3904930440973775,-5.631648693422029,-0.7071067811859397,0.7071067811871555,0.11534534877611757,0.9933254504520235
2016-01-07 23:00:00.000 +0100,1,-6.727777777777778,-11.566666666666666,0.99,0.1932,1005.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10.606488783149004,1.6799027897275283,-0.5000000000038262,0.8660254037822295,0.11605731726309254,0.9932425177718146
2016-01-08 00:00:00.000 +0100,1,-4.672222222222222,-7.444444444444445,1.0,0.1932,1005.39,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.326229438355053,-3.075100000000001,-0.2588190451118864,0.9659258262865589,0.11676922612243587,0.9931590747864951
2016-01-08 01:00:00.000 +0100,1,-4.511111111111112,-6.938888888888887,0.97,0.161,1005.55,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.9344691935870575,-2.4067014329867122,-4.2195045406122143e-13,1.0,0.11748107498844167,0.9930751215389296
2016-01-08 02:00:00.000 +0100,1,-5.644444444444444,-8.616666666666667,0.96,0.161,1005.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.921688287120962,2.0390007945497293,0.2588190450970152,0.9659258262905437,0.1181928634953784,0.9929906580722512
2016-01-08 03:00:00.000 +0100,1,-5.111111111111111,-7.949999999999999,0.96,0.1932,1006.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6.056764642575682,-1.067971022287156,0.49999999999049294,0.8660254037899274,0.11890459127754553,0.9929056844298554
2016-01-08 04:00:00.000 +0100,1,-4.450000000000001,-6.672222222222223,0.93,0.5313000000000001,1006.71,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.054031142436352,0.7102977553698875,0.7071067811853429,0.7071067811877522,0.11961625796927372,0.9928202006553996
2016-01-08 05:00:00.000 +0100,1,-4.044444444444445,-4.044444444444445,1.0,0.161,1007.01,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1031061401034403,0.491134496514029,0.8660254037809478,0.500000000006046,0.12032786320492501,0.9927342067928033
2016-01-08 06:00:00.000 +0100,1,-2.955555555555556,-2.955555555555556,1.0,0.1932,1007.94,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9204245436717584,-1.5318436830847446,0.9659258262858955,0.25881904511436243,0.12103940661889306,0.9926477028862486
2016-01-08 07:00:00.000 +0100,1,-3.011111111111112,-3.011111111111112,1.0,0.1771,1009.27,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9770489169473826,-2.418280929481095,0.9999999999999999,2.9852946056557403e-12,0.12175088784560324,0.9925606889801787
2016-01-08 08:00:00.000 +0100,1,-2.9166666666666665,-2.9166666666666665,0.93,0.322,1009.51,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9778385954389417,-2.7222612843722613,0.965925826291207,-0.25881904509453924,0.1224623065195129,0.9924731651192996
2016-01-08 09:00:00.000 +0100,1,-2.85,-5.900000000000001,0.92,0.3381,1010.6,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.7843249855470935,4.85362496198209,0.8660254037839332,-0.5000000000008754,0.1231736622751115,0.992385131348579
2016-01-08 10:00:00.000 +0100,1,-2.783333333333334,-2.783333333333334,1.0,0.2898,1010.62,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.027817390620385584,-1.5936572413097725,0.7071067811895648,-0.7071067811835304,0.12388495474692088,0.9922965877132467
2016-01-08 11:00:00.000 +0100,1,-2.805555555555556,-6.522222222222221,0.93,0.6440000000000001,1011.35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-4.789750000000003,-8.296090355553027,0.500000000008266,-0.8660254037796661,0.12459618356949533,0.9922075342587943
2016-01-08 12:00:00.000 +0100,1,-2.76111111111111,-6.072222222222222,1.0,0.805,1011.84,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-5.248406197277431,-6.481241889358849,0.2588190451027823,-0.9659258262889984,0.12530734837742188,0.9921179710309752
2016-01-08 13:00:00.000 +0100,1,-2.0111111111111115,-4.077777777777778,0.97,2.3184,1012.71,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7618335546553984,-5.420727408291356,5.548638757250259e-12,-0.9999999999999999,0.12601844880537683,0.9920278980757982
2016-01-08 14:00:00.000 +0100,1,-1.161111111111111,-1.161111111111111,1.0,3.4615,1012.26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.28366625728695766,-0.2380242518669255,-0.2588190450920632,-0.9659258262918705,0.1267294844879004,0.9919373154395548
2016-01-08 15:00:00.000 +0100,1,-1.1166666666666676,-3.9166666666666665,0.92,3.0107000000000004,1012.59,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6.887998053218295,3.3595011205327725,-0.49999999999865546,-0.8660254037852148,0.12744045505973517,0.991846223168777
2016-01-08 16:00:00.000 +0100,1,-1.0555555555555547,-4.061111111111111,1.0,2.4311000000000003,1013.22,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-8.04007680028232,2.1543320857198545,-0.7071067811817178,-0.7071067811913773,0.12815136015560094,0.9917546213102659
2016-01-08 17:00:00.000 +0100,1,-1.1166666666666676,-4.855555555555554,1.0,3.880100000000001,1013.64,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-10.702398255860171,1.8871215707953648,-0.8660254037783844,-0.500000000010486,0.12886219941025098,0.9916625099110847
2016-01-08 18:00:00.000 +0100,1,-0.1222222222222216,-3.972222222222221,0.92,1.7227,1013.37,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-12.03764918867136,-1.9065763295708202,-0.9659258262883349,-0.2588190451052583,0.1295729724584725,0.9915698890185581
2016-01-08 19:00:00.000 +0100,1,-0.1166666666666671,-3.094444444444445,0.99,1.9642,1013.53,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.287737685302351,4.915641137249947,-0.9999999999999998,-8.111982908844777e-12,0.13028367893508666,0.9914767586802723
2016-01-08 20:00:00.000 +0100,1,-0.0944444444444453,-3.611111111111111,1.0,1.7549,1013.54,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.246263672673685,5.555715714054756,-0.9659258262887677,0.2588190451036433,0.13099431847494888,0.9913831189440757
2016-01-08 21:00:00.000 +0100,1,-0.5333333333333338,-4.21111111111111,1.0,2.5438,1013.35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-8.595778335887116,6.9607240492849405,-0.8660254037864964,0.4999999999964356,0.1317048907129489,0.9912889698580781
2016-01-08 22:00:00.000 +0100,1,-0.4111111111111102,-5.033333333333333,1.0,3.9606,1012.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-13.743424230105607,7.618104448702843,-0.7071067811931899,0.7071067811799053,0.13241539528401114,0.9911943114706514
2016-01-08 23:00:00.000 +0100,1,-0.5333333333333338,-4.8388888888888895,1.0,3.4615,1012.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-10.655984621562231,8.941432765783638,-0.5000000000001036,0.8660254037843788,0.13312583182309468,0.9910991438304287
2016-01-09 00:00:00.000 +0100,1,-0.0055555555555564,-4.188888888888888,0.96,2.5277000000000003,1012.66,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-12.046759776803054,6.955199999999998,-0.25881904510773435,0.9659258262876715,0.1338361999651936,0.9910034669863049
2016-01-09 01:00:00.000 +0100,0,0.1388888888888889,-2.166666666666666,0.99,3.2844,1012.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-4.108230074045142,5.451805445786841,-1.0675327060439297e-11,0.9999999999999999,0.13454649934533713,0.9909072809874366
2016-01-09 02:00:00.000 +0100,0,0.0222222222222217,-3.577777777777778,1.0,2.5438,1011.99,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.632674691830198,5.787894878224209,0.25881904510116727,0.9659258262894311,0.1352567295985898,0.9908105858832422
2016-01-09 03:00:00.000 +0100,0,0.5333333333333338,-2.8888888888888884,1.0,2.9785000000000004,1011.97,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.453360102630176,5.4578999999999995,0.4999999999942156,0.8660254037877781,0.135966890360108,0.9907133817233933
2016-01-09 04:00:00.000 +0100,0,0.6166666666666664,-3.227777777777777,1.0,3.6708,1011.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-9.583669983839023,8.629175212664473,0.7071067811780927,0.7071067811950025,0.13667698126491487,0.9906156685578468
2016-01-09 05:00:00.000 +0100,0,1.1111111111111112,-3.3222222222222224,0.79,2.9785000000000004,1010.88,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10.742137975559508,12.80198152451574,0.8660254037830971,0.5000000000023234,0.13738700194823839,0.9905174464367977
2016-01-09 06:00:00.000 +0100,0,1.0388888888888874,-2.9444444444444446,0.72,2.5277000000000003,1010.51,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-10.291170476963996,9.596671723783443,0.9659258262870081,0.25881904511021037,0.13809695204528624,0.9904187154107104
